CNN,SURVEY_SOURCE,PRIMARY_STREET,CROSS_STREET_1,CROSS_ST_2,MID_CORRIDOR,TYPE,DIRECTION,DAY,DATE,DAY_OF_WEEK,DAY_OF_MONTH,MONTH,YEAR,ROADWAY_CLASS,DATA_SOURCE,VOLUME_ADT,VOLUME_AM_PEAK,VOLUME_PM_PEAK,85_PERC_SPEED,AVERAGE_SPEED,,,,,,,,,
,SFMTA,SKYVIEW WY,OLYMPIA WY,MARVIEW WY,,tube,SB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,81,,,20,21,,,,,,,,,
,SFMTA,SKYVIEW WY,OLYMPIA WY,MARVIEW WY,,tube,SB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,81,,,20,20,,,,,,,,,
,SFMTA,STAPLES AVE,GENNESSEE ST,FRIDA KAHLO WY,,tube,WB,1,17,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,24,,,24,17,,,,,,,,,
,SFMTA,STAPLES AVE,GENNESSEE ST,FRIDA KAHLO WY,,tube,WB,2,18,THURSDAY,18,3,2021,residential,QUALITY COUNTS,23,,,23,17,,,,,,,,,
,SFMTA,STAPLES AVE,GENNESSEE ST,FRIDA KAHLO WY,,tube,EB,1,17,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,25,,,25,19,,,,,,,,,
,SFMTA,STAPLES AVE,GENNESSEE ST,FRIDA KAHLO WY,,tube,EB,2,18,THURSDAY,18,3,2021,residential,QUALITY COUNTS,24,,,24,19,,,,,,,,,
,SFMTA,THORNTON AVE,NEPTUNE ST,VENUS ST,,tube,WB,1,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,470,,,25,20,,,,,,,,,
,SFMTA,THORNTON AVE,NEPTUNE ST,VENUS ST,,tube,WB,2,25,THURSDAY,25,3,2021,residential,QUALITY COUNTS,443,,,25,20,,,,,,,,,
,SFMTA,THORNTON AVE,NEPTUNE ST,VENUS ST,,tube,EB,1,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,831,,,24,20,,,,,,,,,
,SFMTA,THORNTON AVE,NEPTUNE ST,VENUS ST,,tube,EB,2,25,THURSDAY,25,3,2021,residential,QUALITY COUNTS,770,,,24,20,,,,,,,,,
,SFMTA,UTAH ST,MARIPOSA ST,18TH ST,,tube,NB,1,25,TUESDAY,23,2,2021,residential,QUALITY COUNTS,246,,,25,20,,,,,,,,,
,SFMTA,UTAH ST,MARIPOSA ST,18TH ST,,tube,NB,2,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,300,,,24,19,,,,,,,,,
,SFMTA,UTAH ST,MARIPOSA ST,18TH ST,,tube,SB,1,27,TUESDAY,23,2,2021,residential,QUALITY COUNTS,540,,,27,21,,,,,,,,,
,SFMTA,UTAH ST,MARIPOSA ST,18TH ST,,tube,SB,2,28,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,561,,,28,22,,,,,,,,,
,SFMTA,VASQUEZ AVE,PACHECO ST,GARCIA AVE,,tube,WB,1,24,TUESDAY,16,3,2021,residential,QUALITY COUNTS,102,,,24,18,,,,,,,,,
,SFMTA,VASQUEZ AVE,PACHECO ST,GARCIA AVE,,tube,WB,2,24,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,111,,,24,19,,,,,,,,,
,SFMTA,VASQUEZ AVE,PACHECO ST,GARCIA AVE,,tube,EB,1,27,TUESDAY,16,3,2021,residential,QUALITY COUNTS,77,,,27,20,,,,,,,,,
,SFMTA,VASQUEZ AVE,PACHECO ST,GARCIA AVE,,tube,EB,2,24,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,98,,,24,19,,,,,,,,,
,SFMTA,VASQUEZ AVE,HERNANDEZ AVE,PACHECO ST,,tube,WB,1,16,TUESDAY,16,3,2021,residential,QUALITY COUNTS,110,,,27,20,,,,,,,,,
,SFMTA,VASQUEZ AVE,HERNANDEZ AVE,PACHECO ST,,tube,WB,2,17,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,114,,,26,20,,,,,,,,,
,SFMTA,VASQUEZ AVE,HERNANDEZ AVE,PACHECO ST,,tube,EB,1,16,TUESDAY,16,3,2021,residential,QUALITY COUNTS,84,,,24,20,,,,,,,,,
,SFMTA,VASQUEZ AVE,HERNANDEZ AVE,PACHECO ST,,tube,EB,2,17,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,105,,,24,20,,,,,,,,,
,SFMTA,WESTGATE DR,KENWOOD WY,UPLAND DR,,tube,NB,1,16,TUESDAY,16,3,2021,residential,QUALITY COUNTS,409,,,29,23,,,,,,,,,
,SFMTA,WESTGATE DR,KENWOOD WY,UPLAND DR,,tube,NB,2,17,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,459,,,28,21,,,,,,,,,
,SFMTA,WESTGATE DR,KENWOOD WY,UPLAND DR,,tube,SB,1,16,TUESDAY,16,3,2021,residential,QUALITY COUNTS,420,,,28,22,,,,,,,,,
,SFMTA,WESTGATE DR,KENWOOD WY,UPLAND DR,,tube,SB,2,17,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,441,,,27,21,,,,,,,,,
,SFMTA,WHITNEY YOUNG CIR,HILLVIEW CT,HAWKINS LN/CARPENTER CIR,,tube,NB,1,2,TUESDAY,2,3,2021,residential,QUALITY COUNTS,247,,,22,16,,,,,,,,,
,SFMTA,WHITNEY YOUNG CIR,HILLVIEW CT,HAWKINS LN/CARPENTER CIR,,tube,NB,2,3,WEDNESDAY,3,3,2021,residential,QUALITY COUNTS,304,,,22,16,,,,,,,,,
,SFMTA,WHITNEY YOUNG CIR,HILLVIEW CT,HAWKINS LN/CARPENTER CIR,,tube,SB,1,2,TUESDAY,2,3,2021,residential,QUALITY COUNTS,226,,,19,13,,,,,,,,,
,SFMTA,WHITNEY YOUNG CIR,HILLVIEW CT,HAWKINS LN/CARPENTER CIR,,tube,SB,2,3,WEDNESDAY,3,3,2021,residential,QUALITY COUNTS,232,,,17,12,,,,,,,,,
,SFMTA,WOOLSEY ST,GIRARD ST,BRUSSELS ST,,tube,WB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,1139,,,20,20,,,,,,,,,
,SFMTA,WOOLSEY ST,GIRARD ST,BRUSSELS ST,,tube,WB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,1075,,,20,20,,,,,,,,,
,SFMTA,WOOLSEY ST,GIRARD ST,BRUSSELS ST,,tube,EB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,989,,,20,19,,,,,,,,,
,SFMTA,WOOLSEY ST,GIRARD ST,BRUSSELS ST,,tube,EB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,1053,,,19,19,,,,,,,,,
,SFMTA,WOOLSEY ST,BRUSSELS ST,GOETTINGEN ST,,tube,WB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,1090,,,26,21,,,,,,,,,
,SFMTA,WOOLSEY ST,BRUSSELS ST,GOETTINGEN ST,,tube,WB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,1031,,,27,22,,,,,,,,,
,SFMTA,WOOLSEY ST,BRUSSELS ST,GOETTINGEN ST,,tube,EB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,997,,,24,20,,,,,,,,,
,SFMTA,WOOLSEY ST,BRUSSELS ST,GOETTINGEN ST,,tube,EB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,1009,,,24,20,,,,,,,,,
,SFMTA,WOOLSEY ST,SAN BRUNO AVE,GIRARD ST,,tube,WB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,1200,,,23,19,,,,,,,,,
,SFMTA,WOOLSEY ST,SAN BRUNO AVE,GIRARD ST,,tube,WB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,1156,,,23,19,,,,,,,,,
,SFMTA,WOOLSEY ST,SAN BRUNO AVE,GIRARD ST,,tube,EB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,1032,,,23,18,,,,,,,,,
,SFMTA,WOOLSEY ST,SAN BRUNO AVE,GIRARD ST,,tube,EB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,1071,,,23,18,,,,,,,,,
,SFMTA,WOOLSEY ST,GOETTINGEN ST,SOMERSET ST,,tube,WB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,1028,,,28,22,,,,,,,,,
,SFMTA,WOOLSEY ST,GOETTINGEN ST,SOMERSET ST,,tube,WB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,1005,,,27,22,,,,,,,,,
,SFMTA,WOOLSEY ST,GOETTINGEN ST,SOMERSET ST,,tube,EB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,949,,,26,21,,,,,,,,,
,SFMTA,WOOLSEY ST,GOETTINGEN ST,SOMERSET ST,,tube,EB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,980,,,25,21,,,,,,,,,
,SFMTA,WOOLSEY ST,HOLYOKE ST,HAMILTON ST,,tube,WB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,886,,,26,21,,,,,,,,,
,SFMTA,WOOLSEY ST,HOLYOKE ST,HAMILTON ST,,tube,WB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,840,,,27,21,,,,,,,,,
,SFMTA,WOOLSEY ST,HOLYOKE ST,HAMILTON ST,,tube,EB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,834,,,27,22,,,,,,,,,
,SFMTA,WOOLSEY ST,HOLYOKE ST,HAMILTON ST,,tube,EB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,869,,,27,21,,,,,,,,,
,SFMTA,WOOLSEY ST,SOMERSET ST,HOLYOKE ST,,tube,WB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,769,,,28,23,,,,,,,,,
,SFMTA,WOOLSEY ST,SOMERSET ST,HOLYOKE ST,,tube,WB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,725,,,28,24,,,,,,,,,
,SFMTA,WOOLSEY ST,SOMERSET ST,HOLYOKE ST,,tube,EB,1,23,TUESDAY,23,3,2021,residential,QUALITY COUNTS,869,,,26,21,,,,,,,,,
,SFMTA,WOOLSEY ST,SOMERSET ST,HOLYOKE ST,,tube,EB,2,24,WEDNESDAY,24,3,2021,residential,QUALITY COUNTS,838,,,27,22,,,,,,,,,
,SFMTA,YERBA BUENA AVE,PLYMOUTH AVE,MIRALOMA DR,,tube,NB,1,16,TUESDAY,16,3,2021,residential,QUALITY COUNTS,2872,,,28,23,,,,,,,,,
,SFMTA,YERBA BUENA AVE,PLYMOUTH AVE,MIRALOMA DR,,tube,NB,2,17,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,3011,,,28,23,,,,,,,,,
,SFMTA,YERBA BUENA AVE,PLYMOUTH AVE,MIRALOMA DR,,tube,SB,1,16,TUESDAY,16,3,2021,residential,QUALITY COUNTS,2261,,,26,21,,,,,,,,,
,SFMTA,YERBA BUENA AVE,PLYMOUTH AVE,MIRALOMA DR,,tube,SB,2,17,WEDNESDAY,17,3,2021,residential,QUALITY COUNTS,2429,,,24,20,,,,,,,,,
,SFMTA,3RD AVE,CORNWALL ST,CLEMENT ST,,tube,NB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,378,,,27,21,,,,,,,,,
,SFMTA,3RD AVE,CORNWALL ST,CLEMENT ST,,tube,NB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,467,,,27,20,,,,,,,,,
,SFMTA,3RD AVE,CORNWALL ST,CLEMENT ST,,tube,SB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,427,,,27,21,,,,,,,,,
,SFMTA,3RD AVE,CORNWALL ST,CLEMENT ST,,tube,SB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,497,,,27,21,,,,,,,,,
,SFMTA,5TH AVE,IRVING ST,JUDAH ST,,tube,NB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,671,,,28,22,,,,,,,,,
,SFMTA,5TH AVE,IRVING ST,JUDAH ST,,tube,NB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,653,,,28,21,,,,,,,,,
,SFMTA,5TH AVE,IRVING ST,JUDAH ST,,tube,SB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,444,,,28,21,,,,,,,,,
,SFMTA,5TH AVE,IRVING ST,JUDAH ST,,tube,SB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,515,,,27,20,,,,,,,,,
,SFMTA,9TH AVE,JUDAH ST,KIRKHAM ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,1610,,,30,25,,,,,,,,,
,SFMTA,9TH AVE,JUDAH ST,KIRKHAM ST,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,1711,,,31,25,,,,,,,,,
,SFMTA,9TH AVE,JUDAH ST,KIRKHAM ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,1769,,,30,25,,,,,,,,,
,SFMTA,9TH AVE,JUDAH ST,KIRKHAM ST,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,1858,,,31,25,,,,,,,,,
,SFMTA,10TH AVE,CABRILLO ST,FULTON ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,406,,,29,23,,,,,,,,,
,SFMTA,10TH AVE,CABRILLO ST,FULTON ST,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,469,,,28,22,,,,,,,,,
,SFMTA,10TH AVE,CABRILLO ST,FULTON ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,667,,,29,23,,,,,,,,,
,SFMTA,10TH AVE,CABRILLO ST,FULTON ST,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,802,,,28,23,,,,,,,,,
,SFMTA,16TH AVE,BALBOA ST,CABRILLO ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,394,,,28,21,,,,,,,,,
,SFMTA,16TH AVE,BALBOA ST,CABRILLO ST,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,383,,,28,21,,,,,,,,,
,SFMTA,16TH AVE,BALBOA ST,CABRILLO ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,332,,,28,22,,,,,,,,,
,SFMTA,16TH AVE,BALBOA ST,CABRILLO ST,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,363,,,28,21,,,,,,,,,
,SFMTA,19TH AVE,ANZA ST,GEARY BLVD,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,599,,,23,18,,,,,,,,,
,SFMTA,19TH AVE,ANZA ST,GEARY BLVD,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,682,,,23,18,,,,,,,,,
,SFMTA,19TH AVE,ANZA ST,GEARY BLVD,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,789,,,23,18,,,,,,,,,
,SFMTA,19TH AVE,ANZA ST,GEARY BLVD,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,836,,,23,18,,,,,,,,,
,SFMTA,19TH AVE,FULTON ST,CABRILLO ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,658,,,24,23,,,,,,,,,
,SFMTA,19TH AVE,FULTON ST,CABRILLO ST,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,734,,,25,24,,,,,,,,,
,SFMTA,19TH AVE,FULTON ST,CABRILLO ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,384,,,23,23,,,,,,,,,
,SFMTA,19TH AVE,FULTON ST,CABRILLO ST,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,377,,,25,25,,,,,,,,,
,SFMTA,23RD ST,CASTRO ST,NOE ST,,tube,WB,1,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,1131,,,27,22,,,,,,,,,
,SFMTA,23RD ST,CASTRO ST,NOE ST,,tube,WB,2,25,THURSDAY,25,2,2021,residential,QUALITY COUNTS,1154,,,26,22,,,,,,,,,
,SFMTA,23RD ST,CASTRO ST,NOE ST,,tube,EB,1,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,1571,,,25,21,,,,,,,,,
,SFMTA,23RD ST,CASTRO ST,NOE ST,,tube,EB,2,25,THURSDAY,25,2,2021,residential,QUALITY COUNTS,1520,,,25,21,,,,,,,,,
,SFMTA,25TH AVE,SEACLIFF AVE,25TH AVE NORTH,,tube,NB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,84,,,18,14,,,,,,,,,
,SFMTA,25TH AVE,SEACLIFF AVE,25TH AVE NORTH,,tube,NB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,89,,,18,14,,,,,,,,,
,SFMTA,25TH AVE,SEACLIFF AVE,25TH AVE NORTH,,tube,SB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,94,,,18,13,,,,,,,,,
,SFMTA,25TH AVE,SEACLIFF AVE,25TH AVE NORTH,,tube,SB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,94,,,17,13,,,,,,,,,
,SFMTA,25TH AVE,SEACLIFF AVE,SCENIC WY,,tube,NB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,174,,,18,14,,,,,,,,,
,SFMTA,25TH AVE,SEACLIFF AVE,SCENIC WY,,tube,NB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,178,,,17,13,,,,,,,,,
,SFMTA,25TH AVE,SEACLIFF AVE,SCENIC WY,,tube,SB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,206,,,16,13,,,,,,,,,
,SFMTA,25TH AVE,SEACLIFF AVE,SCENIC WY,,tube,SB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,204,,,16,13,,,,,,,,,
,SFMTA,25TH AVE,HARRISON ST,ALABAMA ST,,tube,WB,1,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,1260,,,23,18,,,,,,,,,
,SFMTA,25TH AVE,HARRISON ST,ALABAMA ST,,tube,WB,2,25,THURSDAY,25,2,2021,residential,QUALITY COUNTS,1369,,,23,18,,,,,,,,,
,SFMTA,25TH AVE,HARRISON ST,ALABAMA ST,,tube,EB,1,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,1483,,,19,16,,,,,,,,,
,SFMTA,25TH AVE,HARRISON ST,ALABAMA ST,,tube,EB,2,25,THURSDAY,25,2,2021,residential,QUALITY COUNTS,1504,,,19,16,,,,,,,,,
,SFMTA,26TH AVE,CLEMENT ST,CALIFORNIA ST,,tube,NB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,448,,,25,20,,,,,,,,,
,SFMTA,26TH AVE,CLEMENT ST,CALIFORNIA ST,,tube,NB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,484,,,26,20,,,,,,,,,
,SFMTA,26TH AVE,CLEMENT ST,CALIFORNIA ST,,tube,SB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,467,,,26,21,,,,,,,,,
,SFMTA,26TH AVE,CLEMENT ST,CALIFORNIA ST,,tube,SB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,452,,,27,22,,,,,,,,,
,SFMTA,34TH AVE,BALBOA ST,ANZA ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,461,,,29,23,,,,,,,,,
,SFMTA,34TH AVE,BALBOA ST,ANZA ST,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,553,,,29,23,,,,,,,,,
,SFMTA,34TH AVE,BALBOA ST,ANZA ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,477,,,30,24,,,,,,,,,
,SFMTA,34TH AVE,BALBOA ST,ANZA ST,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,512,,,29,23,,,,,,,,,
,SFMTA,27TH AVE,CABRILLO ST,FULTON ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,616,,,28,22,,,,,,,,,
,SFMTA,27TH AVE,CABRILLO ST,FULTON ST,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,639,,,29,23,,,,,,,,,
,SFMTA,27TH AVE,CABRILLO ST,FULTON ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,620,,,28,22,,,,,,,,,
,SFMTA,27TH AVE,CABRILLO ST,FULTON ST,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,637,,,29,22,,,,,,,,,
,SFMTA,34TH AVE,BALBOA ST,CABRILLO ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,414,,,28,22,,,,,,,,,
,SFMTA,34TH AVE,BALBOA ST,CABRILLO ST,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,521,,,29,23,,,,,,,,,
,SFMTA,34TH AVE,BALBOA ST,CABRILLO ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,409,,,28,22,,,,,,,,,
,SFMTA,34TH AVE,BALBOA ST,CABRILLO ST,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,467,,,28,21,,,,,,,,,
,SFMTA,34TH AVE,FULTON ST,CABRILLO ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,391,,,33,26,,,,,,,,,
,SFMTA,34TH AVE,FULTON ST,CABRILLO ST,,tube,NB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,494,,,32,26,,,,,,,,,
,SFMTA,34TH AVE,FULTON ST,CABRILLO ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,327,,,33,26,,,,,,,,,
,SFMTA,34TH AVE,FULTON ST,CABRILLO ST,,tube,SB,2,10,WEDNESDAY,10,2,2021,residential,QUALITY COUNTS,365,,,33,26,,,,,,,,,
,SFMTA,35TH AVE,IRVING ST,LINCOLN WY,,tube,NB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,295,,,29,23,,,,,,,,,
,SFMTA,35TH AVE,IRVING ST,LINCOLN WY,,tube,NB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,292,,,31,24,,,,,,,,,
,SFMTA,35TH AVE,IRVING ST,LINCOLN WY,,tube,SB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,358,,,29,23,,,,,,,,,
,SFMTA,35TH AVE,IRVING ST,LINCOLN WY,,tube,SB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,364,,,29,24,,,,,,,,,
,SFMTA,42ND AVE,IRVING ST,LINCOLN WY,,tube,NB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,550,,,30,24,,,,,,,,,
,SFMTA,42ND AVE,IRVING ST,LINCOLN WY,,tube,NB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,559,,,31,25,,,,,,,,,
,SFMTA,42ND AVE,IRVING ST,LINCOLN WY,,tube,SB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,565,,,20,23,,,,,,,,,
,SFMTA,42ND AVE,IRVING ST,LINCOLN WY,,tube,SB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,571,,,30,24,,,,,,,,,
,SFMTA,ANZA ST,19TH ST,20TH AVE,,tube,WB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,1158,,,23,20,,,,,,,,,
,SFMTA,ANZA ST,19TH ST,20TH AVE,,tube,WB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,1150,,,23,19,,,,,,,,,
,SFMTA,ANZA ST,19TH ST,20TH AVE,,tube,EB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,746,,,23,19,,,,,,,,,
,SFMTA,ANZA ST,19TH ST,20TH AVE,,tube,EB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,745,,,23,19,,,,,,,,,
,SFMTA,ANZA ST,34TH AVE,35TH AVE,,tube,WB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,385,,,27,21,,,,,,,,,
,SFMTA,ANZA ST,34TH AVE,35TH AVE,,tube,WB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,390,,,25,20,,,,,,,,,
,SFMTA,ANZA ST,34TH AVE,35TH AVE,,tube,EB,1,3,WEDNESDAY,3,2,2021,residential,QUALITY COUNTS,576,,,27,21,,,,,,,,,
,SFMTA,ANZA ST,34TH AVE,35TH AVE,,tube,EB,2,4,THURSDAY,4,2,2021,residential,QUALITY COUNTS,612,,,27,22,,,,,,,,,
,SFMTA,BRODERICK,HAIGHT ST,WALLER ST,,tube,NB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,195,,,23,18,,,,,,,,,
,SFMTA,BRODERICK,HAIGHT ST,WALLER ST,,tube,SB,1,9,TUESDAY,9,2,2021,residential,QUALITY COUNTS,218,,,24,20,,,,,,,,,
,SFMTA,CHRISTOPHER DR,OAK PARK DR,CRESTMONT DR,,tube,NB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,56,,,19,15,,,,,,,,,
,SFMTA,CHRISTOPHER DR,OAK PARK DR,CRESTMONT DR,,tube,NB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,60,,,20,16,,,,,,,,,
,SFMTA,CHRISTOPHER DR,OAK PARK DR,CRESTMONT DR,,tube,SB,1,16,TUESDAY,16,2,2021,residential,QUALITY COUNTS,129,,,21,17,,,,,,,,,
,SFMTA,CHRISTOPHER DR,OAK PARK DR,CRESTMONT DR,,tube,SB,2,17,WEDNESDAY,17,2,2021,residential,QUALITY COUNTS,132,,,22,17,,,,,,,,,
,SFMTA,CONNECTICUT ST,MARIPOSA ST,18TH ST,,tube,NB,1,23,TUESDAY,23,2,2021,residential,QUALITY COUNTS,873,,,28,23,,,,,,,,,
,SFMTA,CONNECTICUT ST,MARIPOSA ST,18TH ST,,tube,NB,2,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,926,,,28,23,,,,,,,,,
,SFMTA,CONNECTICUT ST,MARIPOSA ST,18TH ST,,tube,SB,1,23,TUESDAY,23,2,2021,residential,QUALITY COUNTS,594,,,28,24,,,,,,,,,
,SFMTA,CONNECTICUT ST,MARIPOSA ST,18TH ST,,tube,SB,2,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,672,,,28,24,,,,,,,,,
,SFMTA,CORTLAND AVE,MISSION ST,COLERIDGE ST,,tube,WB,1,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,2974,,,25,19,,,,,,,,,
,SFMTA,CORTLAND AVE,MISSION ST,COLERIDGE ST,,tube,WB,2,25,THURSDAY,25,2,2021,residential,QUALITY COUNTS,3087,,,25,19,,,,,,,,,
,SFMTA,CORTLAND AVE,MISSION ST,COLERIDGE ST,,tube,EB,1,24,WEDNESDAY,24,2,2021,residential,QUALITY COUNTS,2827,,,28,23,,,,,,,,,
,SFMTA,CORTLAND AVE,MISSION ST,COLERIDGE ST,,tube,EB,2,25,THURSDAY,25,2,2021,residential,QUALITY COUNTS,2879,,,28,23,,,,,,,,,
